,sig_id,pert_id,pert_iname,pert_type,cell_id,pert_idose,pert_itime,distil_id
9681,LJP006_HEPG2_24H:I13,BRD-K67868012,PI-103,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:I13|LJP006_HEPG2_24H_X2_B19:I13|LJP006_HEPG2_24H_X3_B19:I13
9682,LJP006_HEPG2_24H:I14,BRD-K67868012,PI-103,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:I14|LJP006_HEPG2_24H_X2_B19:I14|LJP006_HEPG2_24H_X3_B19:I14
9683,LJP006_HEPG2_24H:I15,BRD-K67868012,PI-103,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:I15|LJP006_HEPG2_24H_X2_B19:I15
9684,LJP006_HEPG2_24H:I16,BRD-K67868012,PI-103,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:I16|LJP006_HEPG2_24H_X2_B19:I16
9685,LJP006_HEPG2_24H:I17,BRD-K67868012,PI-103,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:I17|LJP006_HEPG2_24H_X2_B19:I17|LJP006_HEPG2_24H_X3_B19:I17
9686,LJP006_HEPG2_24H:I18,BRD-K67868012,PI-103,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:I18|LJP006_HEPG2_24H_X2_B19:I18|LJP006_HEPG2_24H_X3_B19:I18
9693,LJP006_HEPG2_24H:J01,BRD-K72414522,AZD-5438,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:J01|LJP006_HEPG2_24H_X2_B19:J01|LJP006_HEPG2_24H_X3_B19:J01
9694,LJP006_HEPG2_24H:J02,BRD-K72414522,AZD-5438,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:J02|LJP006_HEPG2_24H_X2_B19:J02|LJP006_HEPG2_24H_X3_B19:J02
9695,LJP006_HEPG2_24H:J03,BRD-K72414522,AZD-5438,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:J03|LJP006_HEPG2_24H_X2_B19:J03|LJP006_HEPG2_24H_X3_B19:J03
9696,LJP006_HEPG2_24H:J04,BRD-K72414522,AZD-5438,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:J04|LJP006_HEPG2_24H_X2_B19:J04|LJP006_HEPG2_24H_X3_B19:J04
9697,LJP006_HEPG2_24H:J05,BRD-K72414522,AZD-5438,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:J05|LJP006_HEPG2_24H_X2_B19:J05|LJP006_HEPG2_24H_X3_B19:J05
9698,LJP006_HEPG2_24H:J06,BRD-K72414522,AZD-5438,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:J06|LJP006_HEPG2_24H_X2_B19:J06|LJP006_HEPG2_24H_X3_B19:J06
9741,LJP006_HEPG2_24H:L01,BRD-K46056750,AZD-7762,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:L01|LJP006_HEPG2_24H_X2_B19:L01|LJP006_HEPG2_24H_X3_B19:L01
9742,LJP006_HEPG2_24H:L02,BRD-K46056750,AZD-7762,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:L02|LJP006_HEPG2_24H_X2_B19:L02|LJP006_HEPG2_24H_X3_B19:L02
9743,LJP006_HEPG2_24H:L03,BRD-K46056750,AZD-7762,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:L03|LJP006_HEPG2_24H_X2_B19:L03|LJP006_HEPG2_24H_X3_B19:L03
9744,LJP006_HEPG2_24H:L04,BRD-K46056750,AZD-7762,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:L04|LJP006_HEPG2_24H_X2_B19:L04|LJP006_HEPG2_24H_X3_B19:L04
9745,LJP006_HEPG2_24H:L05,BRD-K46056750,AZD-7762,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:L05|LJP006_HEPG2_24H_X2_B19:L05|LJP006_HEPG2_24H_X3_B19:L05
9746,LJP006_HEPG2_24H:L06,BRD-K46056750,AZD-7762,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:L06|LJP006_HEPG2_24H_X2_B19:L06|LJP006_HEPG2_24H_X3_B19:L06
9747,LJP006_HEPG2_24H:L07,BRD-A45498368,WYE-125132,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:L07|LJP006_HEPG2_24H_X2_B19:L07|LJP006_HEPG2_24H_X3_B19:L07
9748,LJP006_HEPG2_24H:L08,BRD-A45498368,WYE-125132,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:L08|LJP006_HEPG2_24H_X2_B19:L08
9749,LJP006_HEPG2_24H:L09,BRD-A45498368,WYE-125132,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:L09|LJP006_HEPG2_24H_X2_B19:L09|LJP006_HEPG2_24H_X3_B19:L09
9750,LJP006_HEPG2_24H:L10,BRD-A45498368,WYE-125132,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:L10|LJP006_HEPG2_24H_X2_B19:L10|LJP006_HEPG2_24H_X3_B19:L10
9751,LJP006_HEPG2_24H:L11,BRD-A45498368,WYE-125132,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:L11|LJP006_HEPG2_24H_X2_B19:L11
9752,LJP006_HEPG2_24H:L12,BRD-A45498368,WYE-125132,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:L12|LJP006_HEPG2_24H_X2_B19:L12|LJP006_HEPG2_24H_X3_B19:L12
9771,LJP006_HEPG2_24H:M07,BRD-K57080016,selumetinib,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:M07|LJP006_HEPG2_24H_X2_B19:M07|LJP006_HEPG2_24H_X3_B19:M07
9772,LJP006_HEPG2_24H:M08,BRD-K57080016,selumetinib,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:M08|LJP006_HEPG2_24H_X2_B19:M08|LJP006_HEPG2_24H_X3_B19:M08
9773,LJP006_HEPG2_24H:M09,BRD-K57080016,selumetinib,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:M09|LJP006_HEPG2_24H_X2_B19:M09
9774,LJP006_HEPG2_24H:M10,BRD-K57080016,selumetinib,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:M10|LJP006_HEPG2_24H_X2_B19:M10|LJP006_HEPG2_24H_X3_B19:M10
9775,LJP006_HEPG2_24H:M11,BRD-K57080016,selumetinib,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:M11|LJP006_HEPG2_24H_X2_B19:M11|LJP006_HEPG2_24H_X3_B19:M11
9776,LJP006_HEPG2_24H:M12,BRD-K57080016,selumetinib,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:M12|LJP006_HEPG2_24H_X2_B19:M12|LJP006_HEPG2_24H_X3_B19:M12
9801,LJP006_HEPG2_24H:N13,BRD-K92723993,imatinib,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:N13|LJP006_HEPG2_24H_X2_B19:N13|LJP006_HEPG2_24H_X3_B19:N13
9802,LJP006_HEPG2_24H:N14,BRD-K92723993,imatinib,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:N14|LJP006_HEPG2_24H_X2_B19:N14|LJP006_HEPG2_24H_X3_B19:N14
9803,LJP006_HEPG2_24H:N15,BRD-K92723993,imatinib,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:N15|LJP006_HEPG2_24H_X2_B19:N15|LJP006_HEPG2_24H_X3_B19:N15
9804,LJP006_HEPG2_24H:N16,BRD-K92723993,imatinib,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:N16|LJP006_HEPG2_24H_X2_B19:N16|LJP006_HEPG2_24H_X3_B19:N16
9805,LJP006_HEPG2_24H:N17,BRD-K92723993,imatinib,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:N17|LJP006_HEPG2_24H_X2_B19:N17|LJP006_HEPG2_24H_X3_B19:N17
9806,LJP006_HEPG2_24H:N18,BRD-K92723993,imatinib,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:N18|LJP006_HEPG2_24H_X2_B19:N18|LJP006_HEPG2_24H_X3_B19:N18
9825,LJP006_HEPG2_24H:O13,BRD-K40175214,torin-1,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:O13|LJP006_HEPG2_24H_X2_B19:O13|LJP006_HEPG2_24H_X3_B19:O13
9826,LJP006_HEPG2_24H:O14,BRD-K40175214,torin-1,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:O14|LJP006_HEPG2_24H_X2_B19:O14|LJP006_HEPG2_24H_X3_B19:O14
9827,LJP006_HEPG2_24H:O15,BRD-K40175214,torin-1,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:O15|LJP006_HEPG2_24H_X2_B19:O15|LJP006_HEPG2_24H_X3_B19:O15
9828,LJP006_HEPG2_24H:O16,BRD-K40175214,torin-1,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:O16|LJP006_HEPG2_24H_X2_B19:O16|LJP006_HEPG2_24H_X3_B19:O16
9829,LJP006_HEPG2_24H:O17,BRD-K40175214,torin-1,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:O17|LJP006_HEPG2_24H_X2_B19:O17|LJP006_HEPG2_24H_X3_B19:O17
9830,LJP006_HEPG2_24H:O18,BRD-K40175214,torin-1,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:O18|LJP006_HEPG2_24H_X2_B19:O18|LJP006_HEPG2_24H_X3_B19:O18
9843,LJP006_HEPG2_24H:P07,BRD-K01436366,XMD-1150,trt_cp,HEPG2,10.0 um,24 h,LJP006_HEPG2_24H_X1_B19:P07|LJP006_HEPG2_24H_X2_B19:P07|LJP006_HEPG2_24H_X3_B19:P07
9844,LJP006_HEPG2_24H:P08,BRD-K01436366,XMD-1150,trt_cp,HEPG2,3.33 um,24 h,LJP006_HEPG2_24H_X1_B19:P08|LJP006_HEPG2_24H_X2_B19:P08|LJP006_HEPG2_24H_X3_B19:P08
9845,LJP006_HEPG2_24H:P09,BRD-K01436366,XMD-1150,trt_cp,HEPG2,1.11 um,24 h,LJP006_HEPG2_24H_X1_B19:P09|LJP006_HEPG2_24H_X2_B19:P09|LJP006_HEPG2_24H_X3_B19:P09
9846,LJP006_HEPG2_24H:P10,BRD-K01436366,XMD-1150,trt_cp,HEPG2,0.37 um,24 h,LJP006_HEPG2_24H_X1_B19:P10|LJP006_HEPG2_24H_X2_B19:P10|LJP006_HEPG2_24H_X3_B19:P10
9847,LJP006_HEPG2_24H:P11,BRD-K01436366,XMD-1150,trt_cp,HEPG2,0.12 um,24 h,LJP006_HEPG2_24H_X1_B19:P11|LJP006_HEPG2_24H_X2_B19:P11|LJP006_HEPG2_24H_X3_B19:P11
9848,LJP006_HEPG2_24H:P12,BRD-K01436366,XMD-1150,trt_cp,HEPG2,0.04 um,24 h,LJP006_HEPG2_24H_X1_B19:P12|LJP006_HEPG2_24H_X2_B19:P12|LJP006_HEPG2_24H_X3_B19:P12
16302,LJP007_A549_24H:A03,BRD-K81418486,vorinostat,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:A03|LJP007_A549_24H_X2_F1B19:A03|LJP007_A549_24H_X3_F1B19:A03|LJP007_A549_24H_X6_F1B19:A03
16318,LJP007_A549_24H:A19,BRD-K51575138,TPCA-1,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:A19|LJP007_A549_24H_X2_F1B19:A19|LJP007_A549_24H_X3_F1B19:A19|LJP007_A549_24H_X4_F1B19:A19
16319,LJP007_A549_24H:A22,BRD-K51575138,TPCA-1,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:A22|LJP007_A549_24H_X2_F1B19:A22|LJP007_A549_24H_X3_F1B19:A22|LJP007_A549_24H_X4_F1B19:A22|LJP007_A549_24H_X6_F1B19:A22
16320,LJP007_A549_24H:A23,BRD-K51575138,TPCA-1,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:A23|LJP007_A549_24H_X2_F1B19:A23|LJP007_A549_24H_X3_F1B19:A23|LJP007_A549_24H_X4_F1B19:A23|LJP007_A549_24H_X6_F1B19:A23
16322,LJP007_A549_24H:B04,BRD-K21680192,mitoxantrone,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:B04|LJP007_A549_24H_X2_F1B19:B04|LJP007_A549_24H_X3_F1B19:B04|LJP007_A549_24H_X4_F1B19:B04|LJP007_A549_24H_X6_F1B19:B04
16331,LJP007_A549_24H:B13,BRD-K33379087,tivantinib,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:B13|LJP007_A549_24H_X2_F1B19:B13|LJP007_A549_24H_X3_F1B19:B13|LJP007_A549_24H_X4_F1B19:B13|LJP007_A549_24H_X6_F1B19:B13
16332,LJP007_A549_24H:B14,BRD-K33379087,tivantinib,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:B14|LJP007_A549_24H_X2_F1B19:B14|LJP007_A549_24H_X3_F1B19:B14|LJP007_A549_24H_X4_F1B19:B14|LJP007_A549_24H_X6_F1B19:B14
16333,LJP007_A549_24H:B15,BRD-K33379087,tivantinib,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:B15|LJP007_A549_24H_X2_F1B19:B15|LJP007_A549_24H_X3_F1B19:B15|LJP007_A549_24H_X4_F1B19:B15|LJP007_A549_24H_X6_F1B19:B15
16334,LJP007_A549_24H:B16,BRD-K33379087,tivantinib,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:B16|LJP007_A549_24H_X2_F1B19:B16|LJP007_A549_24H_X3_F1B19:B16|LJP007_A549_24H_X4_F1B19:B16|LJP007_A549_24H_X6_F1B19:B16
16335,LJP007_A549_24H:B17,BRD-K33379087,tivantinib,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:B17|LJP007_A549_24H_X2_F1B19:B17|LJP007_A549_24H_X3_F1B19:B17|LJP007_A549_24H_X4_F1B19:B17|LJP007_A549_24H_X6_F1B19:B17
16336,LJP007_A549_24H:B18,BRD-K33379087,tivantinib,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:B18|LJP007_A549_24H_X2_F1B19:B18|LJP007_A549_24H_X3_F1B19:B18|LJP007_A549_24H_X4_F1B19:B18|LJP007_A549_24H_X6_F1B19:B18
16337,LJP007_A549_24H:B19,BRD-K49055432,A-66,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:B19|LJP007_A549_24H_X2_F1B19:B19|LJP007_A549_24H_X3_F1B19:B19|LJP007_A549_24H_X4_F1B19:B19|LJP007_A549_24H_X6_F1B19:B19
16338,LJP007_A549_24H:B20,BRD-K49055432,A-66,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:B20|LJP007_A549_24H_X2_F1B19:B20|LJP007_A549_24H_X3_F1B19:B20|LJP007_A549_24H_X4_F1B19:B20|LJP007_A549_24H_X6_F1B19:B20
16339,LJP007_A549_24H:B21,BRD-K49055432,A-66,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:B21|LJP007_A549_24H_X2_F1B19:B21|LJP007_A549_24H_X3_F1B19:B21|LJP007_A549_24H_X4_F1B19:B21|LJP007_A549_24H_X6_F1B19:B21
16340,LJP007_A549_24H:B22,BRD-K49055432,A-66,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:B22|LJP007_A549_24H_X2_F1B19:B22|LJP007_A549_24H_X3_F1B19:B22|LJP007_A549_24H_X4_F1B19:B22|LJP007_A549_24H_X6_F1B19:B22
16341,LJP007_A549_24H:B23,BRD-K49055432,A-66,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:B23|LJP007_A549_24H_X2_F1B19:B23|LJP007_A549_24H_X3_F1B19:B23|LJP007_A549_24H_X4_F1B19:B23|LJP007_A549_24H_X6_F1B19:B23
16342,LJP007_A549_24H:B24,BRD-K49055432,A-66,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:B24|LJP007_A549_24H_X2_F1B19:B24|LJP007_A549_24H_X3_F1B19:B24|LJP007_A549_24H_X4_F1B19:B24|LJP007_A549_24H_X6_F1B19:B24
16349,LJP007_A549_24H:C07,BRD-K59184148,SB-216763,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:C07|LJP007_A549_24H_X2_F1B19:C07|LJP007_A549_24H_X3_F1B19:C07|LJP007_A549_24H_X4_F1B19:C07|LJP007_A549_24H_X6_F1B19:C07
16350,LJP007_A549_24H:C08,BRD-K59184148,SB-216763,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:C08|LJP007_A549_24H_X2_F1B19:C08|LJP007_A549_24H_X3_F1B19:C08|LJP007_A549_24H_X4_F1B19:C08|LJP007_A549_24H_X6_F1B19:C08
16351,LJP007_A549_24H:C09,BRD-K59184148,SB-216763,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:C09|LJP007_A549_24H_X2_F1B19:C09|LJP007_A549_24H_X3_F1B19:C09|LJP007_A549_24H_X4_F1B19:C09|LJP007_A549_24H_X6_F1B19:C09
16352,LJP007_A549_24H:C10,BRD-K59184148,SB-216763,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:C10|LJP007_A549_24H_X2_F1B19:C10|LJP007_A549_24H_X3_F1B19:C10|LJP007_A549_24H_X4_F1B19:C10|LJP007_A549_24H_X6_F1B19:C10
16353,LJP007_A549_24H:C11,BRD-K59184148,SB-216763,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:C11|LJP007_A549_24H_X2_F1B19:C11|LJP007_A549_24H_X3_F1B19:C11|LJP007_A549_24H_X4_F1B19:C11|LJP007_A549_24H_X6_F1B19:C11
16354,LJP007_A549_24H:C12,BRD-K59184148,SB-216763,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:C12|LJP007_A549_24H_X2_F1B19:C12|LJP007_A549_24H_X3_F1B19:C12|LJP007_A549_24H_X4_F1B19:C12|LJP007_A549_24H_X6_F1B19:C12
16372,LJP007_A549_24H:D07,BRD-K51544265,cabozantinib,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:D07|LJP007_A549_24H_X2_F1B19:D07|LJP007_A549_24H_X3_F1B19:D07|LJP007_A549_24H_X4_F1B19:D07|LJP007_A549_24H_X6_F1B19:D07
16373,LJP007_A549_24H:D08,BRD-K51544265,cabozantinib,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:D08|LJP007_A549_24H_X2_F1B19:D08|LJP007_A549_24H_X3_F1B19:D08|LJP007_A549_24H_X4_F1B19:D08|LJP007_A549_24H_X6_F1B19:D08
16374,LJP007_A549_24H:D09,BRD-K51544265,cabozantinib,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:D09|LJP007_A549_24H_X2_F1B19:D09|LJP007_A549_24H_X3_F1B19:D09|LJP007_A549_24H_X4_F1B19:D09|LJP007_A549_24H_X6_F1B19:D09
16375,LJP007_A549_24H:D10,BRD-K51544265,cabozantinib,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:D10|LJP007_A549_24H_X2_F1B19:D10|LJP007_A549_24H_X3_F1B19:D10|LJP007_A549_24H_X4_F1B19:D10|LJP007_A549_24H_X6_F1B19:D10
16376,LJP007_A549_24H:D11,BRD-K51544265,cabozantinib,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:D11|LJP007_A549_24H_X2_F1B19:D11|LJP007_A549_24H_X3_F1B19:D11|LJP007_A549_24H_X4_F1B19:D11|LJP007_A549_24H_X6_F1B19:D11
16377,LJP007_A549_24H:D12,BRD-K51544265,cabozantinib,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:D12|LJP007_A549_24H_X2_F1B19:D12|LJP007_A549_24H_X3_F1B19:D12|LJP007_A549_24H_X4_F1B19:D12|LJP007_A549_24H_X6_F1B19:D12
16402,LJP007_A549_24H:E13,BRD-K05804044,AZ-628,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:E13|LJP007_A549_24H_X2_F1B19:E13|LJP007_A549_24H_X3_F1B19:E13|LJP007_A549_24H_X4_F1B19:E13|LJP007_A549_24H_X6_F1B19:E13
16403,LJP007_A549_24H:E14,BRD-K05804044,AZ-628,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:E14|LJP007_A549_24H_X2_F1B19:E14|LJP007_A549_24H_X3_F1B19:E14|LJP007_A549_24H_X4_F1B19:E14|LJP007_A549_24H_X6_F1B19:E14
16404,LJP007_A549_24H:E15,BRD-K05804044,AZ-628,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:E15|LJP007_A549_24H_X2_F1B19:E15|LJP007_A549_24H_X4_F1B19:E15|LJP007_A549_24H_X6_F1B19:E15
16405,LJP007_A549_24H:E16,BRD-K05804044,AZ-628,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:E16|LJP007_A549_24H_X2_F1B19:E16|LJP007_A549_24H_X3_F1B19:E16|LJP007_A549_24H_X4_F1B19:E16|LJP007_A549_24H_X6_F1B19:E16
16406,LJP007_A549_24H:E17,BRD-K05804044,AZ-628,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:E17|LJP007_A549_24H_X2_F1B19:E17|LJP007_A549_24H_X3_F1B19:E17|LJP007_A549_24H_X4_F1B19:E17|LJP007_A549_24H_X6_F1B19:E17
16407,LJP007_A549_24H:E18,BRD-K05804044,AZ-628,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:E18|LJP007_A549_24H_X2_F1B19:E18|LJP007_A549_24H_X3_F1B19:E18|LJP007_A549_24H_X4_F1B19:E18|LJP007_A549_24H_X6_F1B19:E18
16412,LJP007_A549_24H:F01,BRD-K73319509,PF-04217903,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:F01|LJP007_A549_24H_X2_F1B19:F01|LJP007_A549_24H_X3_F1B19:F01|LJP007_A549_24H_X4_F1B19:F01|LJP007_A549_24H_X6_F1B19:F01
16413,LJP007_A549_24H:F02,BRD-K73319509,PF-04217903,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:F02|LJP007_A549_24H_X2_F1B19:F02|LJP007_A549_24H_X3_F1B19:F02|LJP007_A549_24H_X4_F1B19:F02|LJP007_A549_24H_X6_F1B19:F02
16414,LJP007_A549_24H:F03,BRD-K73319509,PF-04217903,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:F03|LJP007_A549_24H_X2_F1B19:F03|LJP007_A549_24H_X3_F1B19:F03|LJP007_A549_24H_X4_F1B19:F03|LJP007_A549_24H_X6_F1B19:F03
16415,LJP007_A549_24H:F04,BRD-K73319509,PF-04217903,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:F04|LJP007_A549_24H_X2_F1B19:F04|LJP007_A549_24H_X3_F1B19:F04|LJP007_A549_24H_X4_F1B19:F04|LJP007_A549_24H_X6_F1B19:F04
16416,LJP007_A549_24H:F05,BRD-K73319509,PF-04217903,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:F05|LJP007_A549_24H_X2_F1B19:F05|LJP007_A549_24H_X3_F1B19:F05|LJP007_A549_24H_X4_F1B19:F05|LJP007_A549_24H_X6_F1B19:F05
16417,LJP007_A549_24H:F06,BRD-K73319509,PF-04217903,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:F06|LJP007_A549_24H_X2_F1B19:F06|LJP007_A549_24H_X3_F1B19:F06|LJP007_A549_24H_X4_F1B19:F06|LJP007_A549_24H_X6_F1B19:F06
16448,LJP007_A549_24H:G13,BRD-K49328571,dasatinib,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:G13|LJP007_A549_24H_X2_F1B19:G13|LJP007_A549_24H_X3_F1B19:G13|LJP007_A549_24H_X4_F1B19:G13|LJP007_A549_24H_X6_F1B19:G13
16449,LJP007_A549_24H:G14,BRD-K49328571,dasatinib,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:G14|LJP007_A549_24H_X2_F1B19:G14|LJP007_A549_24H_X3_F1B19:G14|LJP007_A549_24H_X4_F1B19:G14|LJP007_A549_24H_X6_F1B19:G14
16450,LJP007_A549_24H:G15,BRD-K49328571,dasatinib,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:G15|LJP007_A549_24H_X2_F1B19:G15|LJP007_A549_24H_X4_F1B19:G15|LJP007_A549_24H_X6_F1B19:G15
16451,LJP007_A549_24H:G16,BRD-K49328571,dasatinib,trt_cp,A549,0.37 um,24 h,LJP007_A549_24H_X1_F1B19:G16|LJP007_A549_24H_X2_F1B19:G16|LJP007_A549_24H_X3_F1B19:G16|LJP007_A549_24H_X4_F1B19:G16|LJP007_A549_24H_X6_F1B19:G16
16452,LJP007_A549_24H:G17,BRD-K49328571,dasatinib,trt_cp,A549,0.12 um,24 h,LJP007_A549_24H_X1_F1B19:G17|LJP007_A549_24H_X2_F1B19:G17|LJP007_A549_24H_X3_F1B19:G17|LJP007_A549_24H_X4_F1B19:G17|LJP007_A549_24H_X6_F1B19:G17
16453,LJP007_A549_24H:G18,BRD-K49328571,dasatinib,trt_cp,A549,0.04 um,24 h,LJP007_A549_24H_X1_F1B19:G18|LJP007_A549_24H_X2_F1B19:G18|LJP007_A549_24H_X3_F1B19:G18|LJP007_A549_24H_X4_F1B19:G18|LJP007_A549_24H_X6_F1B19:G18
16490,LJP007_A549_24H:I07,BRD-K74514084,pazopanib,trt_cp,A549,10.0 um,24 h,LJP007_A549_24H_X1_F1B19:I07|LJP007_A549_24H_X2_F1B19:I07|LJP007_A549_24H_X3_F1B19:I07|LJP007_A549_24H_X4_F1B19:I07|LJP007_A549_24H_X6_F1B19:I07
16491,LJP007_A549_24H:I08,BRD-K74514084,pazopanib,trt_cp,A549,3.33 um,24 h,LJP007_A549_24H_X1_F1B19:I08|LJP007_A549_24H_X2_F1B19:I08|LJP007_A549_24H_X3_F1B19:I08|LJP007_A549_24H_X4_F1B19:I08|LJP007_A549_24H_X6_F1B19:I08
16492,LJP007_A549_24H:I09,BRD-K74514084,pazopanib,trt_cp,A549,1.11 um,24 h,LJP007_A549_24H_X1_F1B19:I09|LJP007_A549_24H_X2_F1B19:I09|LJP007_A549_24H_X3_F1B19:I09|LJP007_A549_24H_X4_F1B19:I09|LJP007_A549_24H_X6_F1B19:I09
