Cn1cc(cn1)CCn2cnc(c3cnn(C)c3)c2c4ccc(C#N)cc4,RRZVGDGTWNQAPW-UHFFFAOYSA-N
CCCSC1=NC2=C(SCC2)C(=O)N1c3ccccc3,YHNDCCKFNWDQGW-UHFFFAOYSA-N
CCC(=O)OCC(=O)[C@@]1(OC(=O)CC)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]12C {A8=R;A14=S;A17=S;A18=S;A27=S;A29=R;A31=S;A34=S},KUVIULQEHSCUHY-XYWKZLDCSA-N
O=S(=O)(N[C@H](CO)C(C(F)(F)F)C(F)(F)F)c1ccc(Cl)s1 {A4=S},PSXOKXJMVRSARX-SCSAIBSYSA-N
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O {A5=S;A15=S},XPCFTKFZXHTYIP-PMACEKPBSA-N
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc3ccccc3)NS2(=O)=O,HDWIHXWEUNVBIY-UHFFFAOYSA-N
O=C(Cn1ccnc1[N+](=O)[O-])NCc2ccccc2,CULUWZNBISUWAS-UHFFFAOYSA-N
CC[N+](CC)(CCCNC1=CC(=O)C(=CC1=O)NCCC[N+](CC)(CC)Cc2ccccc2)Cc3ccccc3,YERABYSOHUZTPQ-UHFFFAOYSA-P
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc3ccccc3)NS2(=O)=O,NDTSRXAMMQDVSW-UHFFFAOYSA-N
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(c3ccccc3)c4ccccc4 {A2=S;A5=R},GIJXKZJWITVLHI-PMOLBWCYSA-N
CC(C)COCC(CN(Cc1ccccc1)c2ccccc2)N3CCCC3,UIEATEWHFDRYRU-UHFFFAOYSA-N
CC[N@@+]1(C)[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)[C@H]3CC[C@](C(=O)O[C@@H]4C[C@@H]5CC[C@H](C4)[N@+]5(C)CC)(c6ccccc6)c7ccccc37 {A4=S;A7=R;A14=S;A17=S;A23=S;A26=R},LIIILPIXOYWUHW-IQXDMCRJSA-N
CC(C[N+](C)(C)C)OC(N)=O,NZUPCNDJBJXXRF-UHFFFAOYSA-O
C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12 {A3=R;A6=S;A11=R;A13=R;A16=R;A17=R;A21=S;A26=R;A29=R;A31=R},FVWJYYTZTCVBKE-ROUWMTJPSA-N
C=C(C)[C@@H]1CC[C@@]2(CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]34C)[C@@H]12)C(=O)O {A3=R;A6=S;A9=R;A11=R;A14=R;A15=R;A19=S;A24=R;A27=R;A29=R},QGJZLNKBHJESQX-FZFNOLFKSA-N
COc1ccc(cn1)c2ccc3ncc4c(c3c2)N(C(=O)N4C)c5ccc(c(c5)C(F)(F)F)N6CCNCC6,BMMXYEBLEBULND-UHFFFAOYSA-N
COc1cc(C2=CN(C)C(=O)c3cnccc23)c(cc1CN(C)C)OC,BJFSUDWKXGMUKA-UHFFFAOYSA-N
CC[C@@H]1C(=O)N(C)c2cnc(nc2N1C3CCCC3)Nc4ccc(cc4OC)C(=O)NC5CCN(C)CC5 {A2=R},XQVVPGYIWAGRNI-JOCHJYFZSA-N
CN1CCc2cc3OCOc3cc2[C@H]1[C@@H]4OC(=O)c5c4ccc6OCOc56 {A13=S;A14=R},IYGYMKDQCDOMRE-ZWKOTPCHSA-N
COc1c(C)cnc(Cn2cnc3c2nc(N)nc3Cl)c1C,QULDDKSCVCJTPV-UHFFFAOYSA-N
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12 {A7=S;A10=R;A15=S},YBJHBAHKTGYVGT-ZKWXMUAHSA-N
OC(CCN1CCCCC1)(c2ccccc2)C3CC4C=CC3C4,YSXKPIUOCJLQIE-UHFFFAOYSA-N
Cc1ccc(cc1)n2nc(cc2NC(=O)Nc3ccc(OCCN4CCOCC4)c5ccccc35)C(C)(C)C,MVCOAUNKQVWQHZ-UHFFFAOYSA-N
Cc1ccc(cc1)C(=O)Oc2ccc(cc2OC(=O)c3ccc(C)cc3)C(O)CNC(C)(C)C,FZGVEKPRDOIXJY-UHFFFAOYSA-N
COc1cc2nc(nc(NC3CCN(Cc4ccccc4)CC3)c2cc1OC)N5CCCN(C)CC5,OSXFATOLZGZLSK-UHFFFAOYSA-N
CCCCOc1c2cn[nH]c2ncc1C(=O)c3c(F)cc(C)cc3F,SCFMWQIQBVZOQR-UHFFFAOYSA-N
Cc1cnc2c(nc3ccc(C)cc3n12)NCCN,PSPFQEBFYXJZEV-UHFFFAOYSA-N
COc1cc(C)c(cc1C(=O)N2CCN(CC2)C(C)=O)Sc3cnc(NC(=O)c4ccc(cc4)CNC(C)C(C)(C)C)s3,ZHXNIYGJAOPMSO-UHFFFAOYSA-N
Cc1c(cn2ncnc(Nc3ccc4c(cnn4Cc5cccc(F)c5)c3)c12)NC(=O)OC[C@@H]6COCCN6 {A33=S},LUJZZYWHBDHDQX-QFIPXVFZSA-N
CC1(C)CCC(C)(C)c2cc(ccc12)C(O)C(=O)Nc3ccc(cc3F)C(=O)O,AANFHDFOMFRLLR-UHFFFAOYSA-N
COc1cc2c(cc1O)C[C@H]3c4c(cc(O)c(OC)c24)CCN3C {A10=S},LZJRNLRASBVRRX-ZDUSSCGKSA-N
CC(C)(C)c1ccc2cc(C#N)c(C#N)cc2c1,MKILROQBJOOZKC-UHFFFAOYSA-N
Brc1c(ccc2nccnc12)NC3=NCCN3,XYLJNLCSTIOKRM-UHFFFAOYSA-N
Cc1cc2c(ccc(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)c2F)[nH]1 {A18=R},WCWUXEGQKLTGDX-LLVKDONJSA-N
Cc1cc2c(ccc(Oc3ncnn4cc(OC[C@@H](C)OC(=O)[C@H](C)N)c(C)c34)c2F)[nH]1 {A18=R;A23=S},LTEJRLHKIYCEOX-OCCSQVGLSA-N
Cc1ccc(cc1S(=O)(=O)N(C)C)[N+](=O)[O-],IFIUFCJFLGCQPH-UHFFFAOYSA-N
CCOC(=O)Nc1cc(nn2c(C)nnc12)c3ccc(C)c(c3)NS(C)(=O)=O,UYBRROMMFMPJAN-UHFFFAOYSA-N
COc1cc2c(cc1OC)[C@@]34CCN5CC6=CCO[C@H]7CC(=O)N2[C@H]3[C@H]7[C@H]6C[C@@H]45 {A10=R;A19=S;A24=S;A25=R;A26=R;A28=S},RRKTZKIUPZVBMF-IBTVXLQLSA-N
CC(C)c1cnn2c1nc(cc2NCc3ccccc3)NCCCCCCN,DNYBIOICMDTDAP-UHFFFAOYSA-N
NC(=O)c1ccc(I)c(c1)[N+](=O)[O-],MDOJTZQKHMAPBK-UHFFFAOYSA-N
O=[N+]([O-])c1cc(Cl)ccc1S(=O)(=O)c2ccccc2,VZDUQPHKUBZMLW-UHFFFAOYSA-N
CCCCN1CCCCC1C(=O)Nc2c(C)cccc2C,LEBVLXFERQHONN-UHFFFAOYSA-N
CS(=O)(=O)OCCCCOS(C)(=O)=O,COVZYZSDYWQREU-UHFFFAOYSA-N
O=C(NCCCNc1nc(ncc1I)Nc2cccc(c2)NC(=O)N3CCCC3)c4cccs4,VAVXGGRQQJZYBL-UHFFFAOYSA-N
Cn1cccc1/C=C2\C(=O)NC(=O)c3ccccc23,BTYSIDSTHDDAJW-LCYFTJDESA-N
Cc1nc[nH]c1C2CCN(CC2)c3nc4cccc5C(=O)CCn3c45,YKJJROIKVYSPDH-UHFFFAOYSA-N
O=S(=O)(c1cccc2cnccc12)N3CCNCC3,UPTYCYWTFGTCCG-UHFFFAOYSA-N
CC1=NN(C(=O)/C1=C\c2ccc(o2)c3cc(C)c(C)cc3[N+](=O)[O-])c4ccc(cc4)C(=O)O,HEKJYZZSCQBJGB-UNOMPAQXSA-N
C=C/1CC[C@H](O)CC/1=C\C=C\2CCC[C@@]3(C)[C@H]\2CC[C@@H]3[C@H](C)/C=C/[C@H](C)C(C)C {A4=S;A14=R;A16=S;A19=R;A20=R;A24=R},MECHNRXZTMCUDQ-BZNZUEAKSA-N
Clc1ccc(cc1)C(c2ccc(Cl)cc2)[n+]3ccn(c3)CC(OCc4ccc(Cl)cc4Cl)c5ccc(Cl)cc5Cl,CTKNMSVWMRRCPW-UHFFFAOYSA-N
CN1CC[C@]23c4ccccc4N[C@H]1[C@]25CCN(C)[C@H]3Nc6ccccc56 {A4=S;A12=R;A13=S;A18=R},XSYCDVWYEVUDKQ-GXRSIYKFSA-N
C[C@]12C(=O)OC(=O)[C@@]1(C)[C@@H]3CC[C@H]2O3 {A1=S;A7=R;A9=S;A12=R},DHZBEENLJMYSHQ-XCVPVQRUSA-N
CCCCCOC(=O)NC1=NC(=O)N(C=C1F)[C@@H]2O[C@H](C)[C@@H](O)[C@H]2O {A17=R;A19=R;A21=S;A23=R},GAGWJHPBXLXJQN-UORFTKCHSA-N
C[C@H](CS)C(=O)N1CCC[C@H]1C(=O)O {A1=S;A10=S},FAKRSMQSSFJEIM-RQJHMYQMSA-N
NC(=O)N1c2ccccc2C=Cc3ccccc13,FFGPTBGBLSHEPO-UHFFFAOYSA-N
C[N+](C)(C)CCOC(N)=O,VPJXQGSRWJZDOB-UHFFFAOYSA-O
CN(C)CCOC(c1ccc(Cl)cc1)c2ccccn2,OJFSXZCBGQGRNV-UHFFFAOYSA-N
NCCC(=O)NCCc1c[nH]cn1,ANRUJJLGVODXIK-UHFFFAOYSA-N
COc1cc(O)cc(O)c1C(=O)/C=C/c2ccccc2,NYSZJNUIVUBQMM-BQYQJAHWSA-N
O=NN(CCCl)C(=O)NCCCl,DLGOEMSEDOSKAD-UHFFFAOYSA-N
COc1ccccc1OCCNCC(O)COc2cccc3[nH]c4ccccc4c23,OGHNVEJMJSYVRP-UHFFFAOYSA-N
O[C@H]1CCN2C[C@H](O)[C@@H](O)[C@H](O)[C@@H]12 {A1=S;A6=S;A8=R;A10=R;A12=R},JDVVGAQPNNXQDW-TVNFTVLESA-N
CCCCCOc1ccc(C(=O)c2cccc3ccccc23)c4ccccc14,RSUMDJRTAFBISX-UHFFFAOYSA-N
COCC(=O)N[C@@H](Cc1ccc(cc1)c2cc(Cl)cc(Cl)c2)[C@H](O)[C@@H](O)C(=O)O {A6=S;A22=S;A24=R},NTCBTNCWNRCBGX-YTQUADARSA-N
N#CC(C#N)=NNc1cccc(Cl)c1,UGTJLJZQQFGTJD-UHFFFAOYSA-N
CCc1cc(c2n[nH]c(C)c2c3ccc4OCCOc4c3)c(O)cc1O,OWPMENVYXDJDOW-UHFFFAOYSA-N
COc1cc2nc(nc(N[C@@H]3CNC[C@H]3C(C)(C)O)c2cc1OC)c4cc(F)ccc4O {A10=S;A14=R},HZASIAXCPXTISQ-NVXWUHKLSA-N
O=C(O)c1ccc(cc1)c2ccc3cc(c(O)cc3c2)C45CC6CC(CC(C6)C4)C5,YSGDXEKQTNMRQN-UHFFFAOYSA-N
Cc1ccc(cc1)c2cc(nn2c3ccc(cc3)S(N)(=O)=O)C(F)(F)F,RZEKVGVHFLEQIL-UHFFFAOYSA-N
COc1c(nc(nc1N2CCOCC2)Sc3ccc(cc3F)S(=O)(=O)Cc4cccc(c4F)[N+](=O)[O-])Nc5cc(C)[nH]n5,HHJSKDRCUMVWKF-UHFFFAOYSA-N
COc1cc2ncnc(Oc3cccc(c3)NC(=O)Nc4cc(on4)C(C)(C)C(F)(F)F)c2cc1OC,DKNUPRMJNUQNHR-UHFFFAOYSA-N
COCc1c(nc(c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1c2ccc(F)cc2)C(C)C)C(C)C {A10=S;A13=R},SEERZIQQUAZTOL-ANMDKAQQSA-N
O=C(NC(NC(=S)Nc1ccc(F)c(c1)[N+](=O)[O-])C(Cl)(Cl)Cl)C(c2ccccc2)c3ccccc3,HLCDNLNLQNYZTK-UHFFFAOYSA-N
Nc1ncnc2[nH]nc(Nc3ccc(F)cc3)c12,UQPMANVRZYYQMD-UHFFFAOYSA-N
CCn1cnc2c1nc(nc2Nc3cccc(Cl)c3)N[C@H]4CCCC[C@H]4N {A20=q;A25=q},UTBSBSOBZHXMHI-CABCVRRESA-N
CC1(CN2CCC(CC2)N3C(=O)Nc4ccccc34)OCc5ccccc5n6cccc16 {A1=q},HTGCJAAPDHZCHL-UHFFFAOYSA-N
CC(C)(C)c1cc(cc(c1)C(C)(C)C)C(=O)/C=C/c2ccc(cc2)C(=O)O,FOUVTBKPJRMLPE-FMIVXFBMSA-N
COc1ccc2c3ccc4cc5OCOc5cc4c3[n+](C)cc2c1OC,LLEJIEBFSOEYIV-UHFFFAOYSA-N
O=C(NC(CO)C(O)c1ccc(cc1)[N+](=O)[O-])C(Cl)Cl,WIIZWVCIJKGZOK-UHFFFAOYSA-N
C[N+](C)(C)CC[N+]1(C)Cc2c(C1)c(Cl)c(Cl)c(Cl)c2Cl,IXWDUZLHWJKVPX-UHFFFAOYSA-N
O=C(O)[C@]1(O)C[C@@H](O)[C@@H](O)[C@@H](C1)OC(=O)/C=C/c2ccc(O)c(O)c2 {A3=S;A6=R;A8=R;A10=R},CWVRJTMFETXNAD-JUHZACGLSA-N
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,JBMKAUGHUNFTOL-UHFFFAOYSA-N
CN(C)CCCN1c2ccccc2Sc3ccc(Cl)cc13,ZPEIMTDSQAKGNT-UHFFFAOYSA-N
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,RKWGIWYCVPQPMF-UHFFFAOYSA-N
NS(=O)(=O)c1cc(ccc1Cl)C2(O)NC(=O)c3ccccc23,JIVPVXMEBJLZRO-UHFFFAOYSA-N
CN(C)CC(=O)N1CCC[C@H](C1)n2nc(c3c2ncnc3N)c4ccc(cc4)Oc5ccccc5 {A10=R},IZNAFSDUTMZGSF-LJQANCHMSA-N
O=C1C=C(Oc2cc(O)cc(O)c12)c3ccccc3,RTIXKCRFFJGDFG-UHFFFAOYSA-N
CC(=O)Nc1ccc(cc1)C(=O)Nc2ccccc2N,VAZAPHZUAVEOMC-UHFFFAOYSA-N
O=C(Nc1ccc(cc1)CN2CCOCC2)c3ccc(o3)c4cccc(Cl)c4,XQJWTJLJEYIUDZ-UHFFFAOYSA-N
Cc1cc2nc(NCCCO)n(CC(=O)c3cc(c(O)c(c3)C(C)(C)C)C(C)(C)C)c2cc1C,CYCGGKILBWERDJ-UHFFFAOYSA-N
O=C1NCCCc2c3cc(O)ccc3oc12,AACFPJSJOWQNBN-UHFFFAOYSA-N
CC1(COc2ccc(cc2)CC3SC(=O)NC3=O)CCCCC1,YZFWTZACSRHJQD-UHFFFAOYSA-N
CN(C(=O)CCCOc1ccc2NC(=O)C=Cc2c1)C3CCCCC3,UIAYVIIHMORPSJ-UHFFFAOYSA-N
O=C1CCc2cc(ccc2N1)OCCCCc3nnnn3C4CCCCC4,RRGUKTPIGVIEKM-UHFFFAOYSA-N
CC(C)NCC(O)c1ccc(N)c(C#N)c1 {A5=q},BUXRLJCGHZZYNE-UHFFFAOYSA-N
C/N=C(\NC#N)NCCSCc1nc[nH]c1C,AQIXAKUUQRKLND-UHFFFAOYSA-N
COc1c2C[C@@H](Oc2cc3OC(=CC(=O)c13)CO)C(C)(C)O {A5=R},ATDBDSBKYKMRGZ-CYBMUJFWSA-N
CN(C)CCCSc1ccccc1NC(=O)/C=C/c2ccccc2,RSUVYMGADVXGOU-BUHFOSPRSA-N
CCCCOc1cc(C(=O)NCCN(CC)CC)c2ccccc2n1,PUFQVTATUTYEAL-UHFFFAOYSA-N
C(=C/c1ccccc1)/CN2CCN(CC2)C(c3ccccc3)c4ccccc4,DERZBLKQOCDDDZ-RAXLEYEMSA-N
CC(C)(Oc1ccc(cc1)C2CC2(Cl)Cl)C(=O)O,KPSRODZRAIWAKH-UHFFFAOYSA-N
COc1ccc(cc1OC)C[C@@H]2c3cc(OC)c(cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]4(C)CCc5cc(OC)c(cc5[C@H]4Cc6ccc(OC)c(c6)OC)OC)OC {A11=R;A22=R;A39=R;A51=R},YXSLJKQTIDHPOT-LJCJQEJUSA-N
CN(C)CCCC1(OCc2cc(C#N)ccc12)c3ccc(F)cc3 {A6=q},WSEQXVZVJXJVFP-UHFFFAOYSA-N
Cc1[nH]c2ccccc2c1CCNC(=O)c3ccccc3F,UXRKUKRXVWJFER-UHFFFAOYSA-N
COc1ccc(c(c1)OC)N2C(=O)CSC2c3cccc(Br)c3,MVWNPZYLNLATCH-UHFFFAOYSA-N
NCCNS(=O)(=O)c1ccc(Cl)c2ccncc12,OGKYMFFYOWUTKV-UHFFFAOYSA-N
Nc1nc(Cl)nc2c1ncn2[C@H]3C[C@H](O)[C@@H](CO)O3 {A11=R;A13=S;A15=R},PTOAARAWEBMLNO-KVQBGUIXSA-N
Nc1nc(Cl)nc2c1ncn2[C@@H]3O[C@H](CO)[C@@H](O)[C@@H]3F {A11=R;A13=R;A16=R;A18=S},WDDPHFBMKLOVOX-AYQXTPAHSA-N
CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1,KNHUKKLJHYUCFP-UHFFFAOYSA-N
CN(C)CCCN1c2ccccc2CCc3ccc(Cl)cc13,GDLIGKIOYRNHDA-UHFFFAOYSA-N
Clc1ccccc1C(c2ccccc2)(c3ccccc3)n4ccnc4,VNFPBHJOKIVQEB-UHFFFAOYSA-N
O=C(CCCc1ccc(cc1)c2ccccc2F)Nc3ccc(O)cc3,ODYAQBDIXCVKAE-UHFFFAOYSA-N
C=CC(=O)Nc1cccc(c1)Nc2nc(ncc2F)Nc3ccc(cc3)Oc4ccnc(c4)C(=O)NC,VVLHQJDAUIPZFH-UHFFFAOYSA-N
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC)c(OC)c(OC)c23)NC(C)=O {A10=S},IAKHMKGGTNLKSZ-INIZCTEOSA-N
COC1=CC=C2C(=CC1=O)[C@H](CCc3cc(OC4OC(CO)[C@@H](O)[C@H](O)[C@H]4O)c(OC)c(OC)c23)NC(C)=O {A10=S;A22=S;A24=S;A26=R},UXAFRQPVHYZDED-ABYJKEICSA-N
CCN1C[C@]2(COC)CC[C@H](O)[C@]34[C@@H]1[C@@H](C[C@H]23)[C@@]5(O)C[C@H](OC)[C@H]6C[C@@H]4[C@@H]5[C@H]6OC(C)=O {A4=S;A10=S;A12=S;A14=R;A16=R;A17=S;A20=S;A23=R;A25=R;A26=R;A27=S},ZEBMMHUDQRRILP-TWLINIGXSA-N
C[C@H]1[C@H]2CC[C@H]3[C@@H]4CC=C5C[C@H](CC[C@]5(C)[C@H]4CC[C@]23CN1C)N(C)C {A1=S;A2=S;A5=S;A6=R;A11=S;A14=R;A16=S;A19=R},GPLGAQQQNWMVMM-MYAJQUOBSA-N
COc1ccc(cc1OC)C(=O)OC2C[C@H]3CC[C@H](C2)N3C {A15=R;A18=R},AEFPCFUCFQBXDQ-CHWSQXEVSA-N
Nc1ncnc2c1ncn2[C@@H]3O[C@H](CO)C[C@H]3O {A10=R;A12=S;A16=R},OFEZSBMBBKLLBJ-BAJZRUMYSA-N
COC(=O)[C@@H]1[C@@H](O)CC[C@H]2CN3CCc4c5ccccc5[nH]c4[C@@H]3C[C@H]12 {A4=S;A5=S;A9=R;A23=S;A25=S},BLGXFZZNTVWLAY-DKJBZYCGSA-N
C=C1C(=O)O[C@@H]2C=C(C)CCC=C(C)CC[C@@H]12 {A5=R;A16=S},HRYLQFBHBWLLLL-UONOGXRCSA-N
COc1c2OCOc2cc3CC[N+](C)=Cc13,KGZAOSLMBZSSTE-UHFFFAOYSA-N
C[C@@H]1CCN(C[C@@H]1N(C)c2ncnc3[nH]ccc23)C(=O)CC#N {A1=R;A6=R},UJLAWZDWDVHWOW-YPMHNXCESA-N
CC(C)c1ccc(cc1)CC(=O)N2CCC[C@H](C2)c3cccc(c3)OC(C)(C)C(=O)O {A16=S},OISHBINQIFNIPV-JOCHJYFZSA-N
Cc1nnc2[C@H](CC(N)=O)N=C(c3c(C)c(C)sc3n12)c4ccc(Cl)cc4 {A5=S},QECMENZMDBOLDR-AWEZNQCLSA-N
C[C@@H](Oc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl {A1=R},KTEIFNKAUNYNJU-GFCCVEGCSA-N
CC[C@@H](N)CNc1ccnc(n1)c2cc(ccc2O)c3cnn(C)c3 {A2=R},SCJXQZZYGYLKJG-CQSZACIVSA-N
NC(=O)c1sc2c(cc(cc2[N+](=O)[O-])C(F)(F)F)[n+]1[O-],FHFLXKUKCSDMLD-UHFFFAOYSA-N
CN(C)CCOC(=O)C(c1ccccc1)C2(O)CCCC2,SKYSRIRYMSLOIN-UHFFFAOYSA-N
NS(=O)(=O)c1cc2c(cc1Cl)NC(NS2(=O)=O)C3CC4C=CC3C4,BOCUKUHCLICSIY-UHFFFAOYSA-N
O=C(O)[C@@]1(C[C@H](O)[C@@H](O)[C@H](C1)OC(=O)/C=C\c2ccc(O)c(O)c2)OC(=O)/C=C/c3ccc(O)c(O)c3 {A3=S;A5=S;A7=R;A9=S},YDDUMTOHNYZQPO-CZWHYVATSA-N
NC1=NC(=O)N(C=C1)[C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O {A8=R;A10=R;A13=S;A15=S},UHDGCWIWMRVCDJ-CCXZUQQUSA-N
O=C1C=CC=C2[C@H]3CNC[C@@H](C3)CN12 {A6=R;A10=R},ANJTVLIZGCUXLD-RKDXNWHRSA-N
C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]24OC(=O)C=C[C@H](O)CCC[C@@H](C)CC=C[C@H]4[C@@H]1O {A2=S;A4=S;A5=S;A16=S;A22=R;A27=R;A32=S;A33=S},GBOGMAARMMDZGR-BKRFDJOMSA-N
C=C1[C@@H](C)[C@H]2[C@@H](Cc3ccccc3)NC(=O)[C@@]24C(C=CC[C@H](C)C(=O)[C@](C)(O)C=C[C@H]4OC(C)=O)[C@@H]1O {A2=S;A4=R;A5=R;A16=R;A21=S;A25=R;A30=R;A35=S},SDZRWUKZFQQKKV-XEJVVNNSSA-N
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2cc(F)c3nc(N)nn3c2,RXRZPHQBTHQXSV-UHFFFAOYSA-N
COc1cc(ccc1Nc2ncc(Cl)c(n2)Nc3ccccc3NS(C)(=O)=O)N4CCOCC4,CLGWUCNXOBLWFM-UHFFFAOYSA-N
COc1ccc2[nH]c(cc2c1)C(=O)c3ccccc3,ICMIJSRDISNKOC-UHFFFAOYSA-N
CC(C)(C)c1nc(c(s1)c2ccnc(N)n2)c3cccc(NS(=O)(=O)c4c(F)cccc4F)c3F,BFSMGDJOXZAERB-UHFFFAOYSA-N
CN(C)/N=N/c1[nH]cnc1C(N)=O,FDKXTQMXEQVLRF-ZHACJKMWSA-N
Nc1ccncc1,NUKYPUAOHBNCPY-UHFFFAOYSA-N
CN(C)NC(=O)CCC(=O)O,NOQGZXFMHARMLW-UHFFFAOYSA-N
COc1c(C=O)c(O)cc2C(=O)c3ccccc3C(=O)c12,IPDMWUNUULAXLU-UHFFFAOYSA-N
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=Cc5oncc5C[C@]4(C)[C@H]3CC[C@]12C {A2=R;A6=S;A7=R;A18=R;A20=S;A23=S},POZRVZJJTULAOH-LHZXLZLDSA-N
NC(=O)C(c1ccccc1)(c2ccccc2)[C@@H]3CCN(CCc4ccc5OCCc5c4)C3 {A16=S},HXGBXQDTNZMWGS-RUZDIDTESA-N
Cc1cccc(Cl)c1NC(=O)c2cnc(Nc3cc(nc(C)n3)N4CCN(CCO)CC4)s2,ZBNZXTGUTAYRHI-UHFFFAOYSA-N
CCN1C[C@]2(COC)CC[C@H](OC)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@@H]5[C@@]7(C[C@@H]6OC)OCO[C@]7([C@@H](O)[C@H]23)[C@H]14 {A4=S;A10=S;A13=S;A14=R;A16=R;A17=S;A20=R;A21=R;A23=S;A29=S;A30=S;A32=R},XTLROSDJDZHIIK-TULAMMLGSA-N
CCN1C[C@]2(COC)CC[C@H](O)[C@@]34[C@@H]5C[C@H]6[C@H](OC)[C@@H]5[C@](O)(C[C@@H]6OC)[C@@](O)([C@@H](OC)[C@H]23)[C@H]14 {A4=S;A10=S;A12=S;A13=R;A15=R;A16=S;A19=R;A20=R;A23=S;A26=S;A28=S;A31=R},JVBLTQQBEQQLEV-FJYZNWNSSA-N
CCCCCCCCCCCCC/C=C/[C@H](O)[C@H](N)CO {A15=R;A17=S},WWUZIQQURGPMPG-MCXRAWCPSA-N
FC(F)OC(F)C(F)(F)F,DPYMFVXJLLWWEU-UHFFFAOYSA-N
CNCCCN1c2ccccc2CCc3ccccc13,HCYAFALTSJYZDH-UHFFFAOYSA-N
C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@]12CC {A2=R;A6=S;A7=S;A15=R;A16=S;A20=S},RPLCPCMSCLEKRS-BPIQYHPVSA-N
c1ccc2N=C3CCCN3Cc2c1,WUFQLZTXIWKION-UHFFFAOYSA-N
C[C@H](N)Cc1ccccc1 {A1=S},KWTSXDURSIMDCE-QMMMGPOBSA-N
COc1ccc2C[C@H]3[C@H]4CCCC[C@@]4(CCN3C)c2c1 {A7=S;A8=S;A13=S},MKXZASYAUGDDCJ-NJAFHUGGSA-N
CN1C(=O)CN=C(c2ccccc2)c3cc(Cl)ccc13,AAOVKJBEBIDNHE-UHFFFAOYSA-N
CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1,GDLBFKVLRPITMI-UHFFFAOYSA-N
CCCC(=O)Nc1ncnc2c1ncn2[C@@H]3O[C@@H]4COP(=O)(O)O[C@H]4[C@H]3OC(=O)CCC {A15=R;A17=R;A24=R;A25=R},CJGYSWNGNKCJSB-YVLZZHOMSA-N
NS(=O)(=O)c1cc(Cl)c(Cl)c(c1)S(N)(=O)=O,GJQPMPFPNINLKP-UHFFFAOYSA-N
O=C1NC=Nc2c1ncn2[C@H]3CC[C@@H](CO)O3 {A10=R;A13=S},BXZVVICBKDXVGW-NKWVEPMBSA-N
C/C=C(/C(=C/C)c1ccc(O)cc1)c2ccc(O)cc2,NFDFQCUYFHCNBW-SCGPFSFSSA-N
CCC(=C(CC)/c1ccc(O)cc1)/c2ccc(O)cc2,RGLYKWWBQGJZGM-ZCXUNETKSA-N
N#CC(CCN1CCC(CC1)(C(=O)O)c2ccccc2)(c3ccccc3)c4ccccc4,UFIVBRCCIRTJTN-UHFFFAOYSA-N
CCCC(=O)O[C@@]1(CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)COC(C)=O {A6=R;A9=S;A10=S;A12=S;A20=S;A22=R;A24=S;A27=S},WYQPLTPSGFELIB-JTQPXKBDSA-N
C[C@@]12[C@H](CC[C@]1(O)[C@@H]3CC[C@@H]4C[C@@H](O)CC[C@]4(C)[C@H]3C[C@H]2O)C5=CC(=O)OC5 {A1=S;A2=R;A5=S;A7=R;A10=R;A12=S;A16=S;A18=S;A20=R},SHIBSTMRCDJXLN-KCZCNTNESA-N
